,budget,director,genres,id,keywords,overview,popularity,poster_path,releaseyear,revenue,runtime,title
724,9000000,Kris Isacsson,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10751, u'name': u'Family'}, {u'id': 10749, u'name': u'Romance'}]",10472,"['lovesickness', 'new love', ""love of one's life"", 'relocation', 'man-woman relation', 'love']","College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.",1.785564,/qnT0Lf9ArebC4iGCAajVnWbbqKc.jpg,2000,0,91,Down to You
725,8000000,Andrew Currie,"[{u'id': 10749, u'name': u'Romance'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 27, u'name': u'Horror'}]",10288,"['vororte', 'black humor', 'satire', 'dark comedy', 'gore', 'decapitation', 'spoof', 'zombie', 'canuxploitation']","Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when Fido eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go to the ends of the earth to keep Fido a part of the family. A boy-and-his-dog movie for grown ups, ""Fido"" will rip your heart out.",0.602771,/eHRyjlgv8e66p4fhpQKeo5SpVGq.jpg,2006,426224,91,Fido
726,0,Todd Portugal,"[{u'id': 35, u'name': u'Comedy'}]",26743,,"Short-subject movie parodies with casts completely comprised of the digits. Released in 1999, Thumbtanic gives the thumb-treatment to James Cameron's box-office and Oscar juggernaut Titanic and features the voice talents of Mary Jo Keenan and Mark DeCarlo, among others.",0.189489,/dvpLxnfGI6yBD9WLahe6HO8peWp.jpg,2002,0,26,Thumbtanic
727,3000000,Martin Lawrence,"[{u'id': 35, u'name': u'Comedy'}]",20337,"['daily life', 'scandal', 'growing up', 'divorce']","The controversial bad-boy of comedy delivers a piercing look at his life, lifting the metaphorical smokescreen that he feels has clouded the public view, commenting on everything from the dangers of smoking to the trials of relationships, and unleashing a nonstop litany of raucous anecdotes, stinging social commentary and very personal reflections about life.",0.112356,/80e0CCxhBOnN5OCY5k3COE3X27G.jpg,2002,19184015,113,Martin Lawrence Live: Runteldat
728,0,Søren Kragh-Jacobsen,"[{u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",15837,,"In this political thriller, a young woman is found drowned on a winter night by the sea. The dead woman's brother, Thomas, discovers that her death is connected to their father, now deceased, and his work in military intelligence. As Thomas digs deeper into the case his family is brought into sudden danger.",0.257012,/qZvHcfocvdgW6XN9dVPiDcRlmem.jpg,2008,0,99,What No One Knows
729,0,Alfonso Brescia,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 14, u'name': u'Fantasy'}]",29352,"['amazon', 'sword fight', 'peplum', 'supernatural power']",Three men with supernatural powers interfere in a tribal warfare to prevent evil Amazons destroying the inhabitants of a village.,0.000899,/uvQKcgFA47GzQBgulMtkcVQF1QY.jpg,1974,0,105,Super Stooges vs the Wonder Women
730,0,Paul Gross,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 10752, u'name': u'War'}, {u'id': 36, u'name': u'History'}]",14582,"['nurse', 'battle', 'platoon', 'veteran', 'recruitment']","Sergeant Michael Dunne fights in the 10th Battalion, AKA The ""Fighting Tenth"" with the 1st Canadian Division and participated in all major Canadian battles of the war, and set the record for highest number of individual bravery awards for a single battle",0.174786,/mVsf8Z8FalO7Tn0GyFWpAcidVQP.jpg,2008,0,114,Passchendaele
731,2500000,Bill Condon,"[{u'id': 10770, u'name': u'TV Movie'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 9648, u'name': u'Mystery'}]",27494,"['murder', 'author']","Charles Lattimore, an author of a book about a famous murder trial, arranges to meet with one of his students one night. When the student is found murdered and Lattimore has no alibi, he suspects he is being framed by the subject of his book.",0.244703,/yAKQDJu1yJsBcBRhLEaGoZV0wN3.jpg,1991,0,100,Murder 101
732,0,Peter Glenville,"[{u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}]",15421,"['england', 'bishop', 'king henry ii', 'archbishop']","King Henry II of England has trouble with the Church. When the Archbishop of Canterbury dies, he has a brilliant idea. Rather than appoint another pious cleric loyal to Rome and the Church, he will appoint his old drinking and wenching buddy, Thomas Becket, technically a deacon of the church, to the post. Unfortunately, Becket takes the job seriously and provides abler opposition to Henry.",0.580929,/nqhmrB8WhGrH8PWkOx7RZ5bQKr0.jpg,1964,0,148,Becket
733,0,Martin Weinhart,"[{u'id': 18, u'name': u'Drama'}]",10418,"['competition', 'new love', 'poet', 'theatre milieu', 'mannheim']",No overview found.,0.000347,/Tz6eb4jjrFjxepwfNdMI50w27V.jpg,2005,0,90,Schiller
734,0,Ted V. Mikels,"[{u'id': 53, u'name': u'Thriller'}]",27835,['suspense'],Escaped murderer Cal Lewis wants revenge for those responsible for him being put away. Enroute from Texas to Las Vegas he crosses paths with young TV news reporter Deidre Holland who quickly becomes his target.,0.000679,/3Ehoq7CBjx8A12zMitRXze9HQjl.jpg,1998,0,111,Dimension in Fear
735,25000000,Michael Ritchie,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}]",10136,"['monk', 'social worker', 'wretch', 'tibet', 'demon', 'evil', 'missing person', 'mysticism', 'reluctant hero']","A detective specializing in missing children is on a madcap mission to save a youth with mystical powers who's been abducted by an evil cult. He battles a band of super-nasties, scrambles through a booby-trapped chamber of horrors and traverses Tibet to obtain a sacred dagger.",1.041117,/auDjIWIUob3yKfL78SthUl4Cy4z.jpg,1986,79817939,94,The Golden Child
736,0,Scott Ziehl,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 80, u'name': u'Crime'}]",27732,"['female nudity', 'gunfight', 'tough guy', 'school teacher', 'dea agent', 'hero for hire', 'hospital fight', 'car trouble', 'bar brawl']","Shane Tanner, the son of a legendary cooler named Dalton, learns that his uncle Nate got beat up by a group of men because he doesn't want to sell his bar, The Black Pelican, to a bunch of drug dealers. To help out his uncle, Shane teams up with local school teacher Beau Hampton, who is a regular at the Black Pelican, and takes down the baddies.",0.259607,/eOUNU6fKDfNSwbbvOZwRPEj8ri1.jpg,2006,0,86,Road House 2: Last Call
737,0,Paul Sen,"[{u'id': 99, u'name': u'Documentary'}]",15554,,"It happened more or less by accident; the people who made it happen were amateurs; and for the most part they still are. From his own Silicon Valley garage, author Bob Cringley puts PC bigshots and nerds on the spot, and tells their incredible true stories. Like the industry itself, the series is informative, funny and brash.",0.147237,/oivRhmmZxky8EkyA6OFy1FQRS5x.jpg,1996,0,165,Triumph of the Nerds: The Rise of Accidental Empires
739,0,Paul Dinello,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",14760,,"Dave Stweie was America's hope for the gold in the 1988 Seoul Games.... until he ran face first into the vault. After Suffering humiliation on a global scale, Dave eventually faded into obscurity and became a gym teacher. A gym teacher with the drive of a former Champion, that is, who takes his job seriously. Very seriously!",0.042627,/eMlvzsLUyDi4cmbVlgEKR4K670l.jpg,2008,0,103,Gym Teacher: The Movie
740,0,Farhad Mann,"[{u'id': 10770, u'name': u'TV Movie'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 27, u'name': u'Horror'}]",18676,['tv movie'],"A team of Smithsonian researchers have stumbled across a lost walled Aztec city guarded by some evil spirits, including a ""great flying serpent of death."" As days turn to weeks, Susan Jordan, the daughter of the professor leading the expedition, assembles a team to rescue her father and his colleagues from the clutches of the ancient Aztec warriors and their horrible serpent god.",0.173427,/kFDMz3fMxB2NE73xuErrBMGjFyl.jpg,2008,0,90,The Lost Treasure of the Grand Canyon
741,658000,André De Toth,"[{u'id': 80, u'name': u'Crime'}, {u'id': 27, u'name': u'Horror'}, {u'id': 9648, u'name': u'Mystery'}]",18573,"['remake', 'wax museum', '3d', 'proto-slasher']","A horribly disfigured sculptor opens up the House of Wax in New York, using the wax-covered bodies of his victims as his displays.",0.501891,/xHnnSZVhyXcUZvmTtVZqI4WIMYG.jpg,1953,23800000,90,House of Wax
742,1200000,Kevin Tenney,"[{u'id': 27, u'name': u'Horror'}]",24924,"['halloween', 'possession', 'demon', 'celebration']","While conducting a seance during a Halloween party, high-school seniors unlock the demon that remains locked in the crematorium.",0.522597,/qWUVkyCZUSAMDLycjFoSMMhkDRu.jpg,1988,3109904,90,Night of the Demons
743,0,Steve Anderson,"[{u'id': 99, u'name': u'Documentary'}]",21710,,"A documentary on the expletive's origin, why it offends some people so deeply, and what can be gained from its use.",0.442597,/lTCGcicVEMj1KVLVhNsobi3YS0K.jpg,2005,19791,93,Fuck
744,0,Greg Richardson,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",13283,,"Barbie plays Rosella in this new musical film. Shipwrecked as a child, Rosella grows up on the island under the watchful eyes of her loving animal friends. The arrival of Prince Antonio leads Rosella and her furry pals to explore civilization and ultimately save the kingdom by uncovering a secret plot.",1.113405,/zZ6GDAl3wQQDAExAh2JHf2XGRE4.jpg,2007,0,86,Barbie as the Island Princess
745,0,Erik Balling,"[{u'id': 10751, u'name': u'Family'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}]",15537,,"Criminal genius Egon Olsen presents his accomplices Benny and Keld with yet another infallible plan that can only end badly. The booty is a red suitcase containing values ​​worth five million. The sinister mastermind Bang-Johansen carries the suitcase. The Olsen Gang follows him to Paris, where they put their cunning and carefully organized plan into motion.",0.09556,/ztGOv5rqVU0OSA4JOpsmEyv2HwE.jpg,1981,0,100,The Olsen Gang Long Gone
746,9000000,Meiert Avis,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",17926,"['independent film', 'aspiring singer', 'singer', 'los angeles']",A group of aspiring entertainers try to establish careers for themselves in the city of Los Angeles.,0.610153,/jfUDwW8GMsEA9BeWRMdRc1MOJ5b.jpg,2005,1046166,97,Undiscovered
747,0,Gerald Kargl,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",18912,"['mental disease', 'murder', 'snorricam', 'serial killer', 'maniac', 'madman']","A killer is released from prison and breaks into a remote home to kill a woman, her handicapped son and her pretty daughter.",0.12837,/6c9CczFwOKM72WewRZZ0tMcEcqd.jpg,1983,0,75,Angst
748,0,Shinya Tsukamoto,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 27, u'name': u'Horror'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 10769, u'name': u'Foreign'}]",17991,['japanese cyberpunk'],"Tetsuo II: Body Hammer is a 1992 Japanese science fiction/horror film directed by Shinya Tsukamoto. It is a bigger-budget reworking of the same director's 1989 movie Tetsuo: The Iron Man, utilizing similar themes and ideas to the earlier film (a Japanese salaryman, played by cult actor Tomorowo Taguchi, finds his body transforming into a weapon through sheer rage after his son is kidnapped by a gang of violent thugs.) It was not as well received as its predecessor but it did win the Critic's Award at the 3rd Yubari International Fantastic Film Festival in February 1992.",0.159105,/xZh9BOhps8LFVe2cigj9D1NNZDF.jpg,1992,0,83,Tetsuo II: Body Hammer
749,0,Sebastian Niemann,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 10769, u'name': u'Foreign'}]",10558,"['loss of son', 'country house', 'country life', 'message', 'fear of dying']",A grieving woman suffers terrifying visions of her own demise after she and her husband move into a country mansion.,0.059643,/skWnQCqbBskxsa7Bn1PyZHBs4pe.jpg,2000,0,96,Seven Days to Live
750,0,Paprika Steen,"[{u'id': 35, u'name': u'Comedy'}]",16037,['woman director'],Ordinary Jan has no easy life. He is by far the most unpopular employee at work. At home it's even worse. His marriage with the not so ordinary Bente is on the verge of a breakdown. Jan's boss finally sends him into group therapy where an unlikely friendship emerges between Jan and the two mechanics Rudy and Alf.,0.028206,/b6c9r4QltHvbvNi24ovN8bEXGkO.jpg,2007,0,100,With Your Permission
751,0,W.S. Van Dyke,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}]",26845,['tarzan'],"James Parker and Harry Holt are on an expedition in Africa in search of the elephant burial grounds that will provide enough ivory to make them rich. Parker's beautiful daughter Jane arrives unexpectedly to join them. Jane is terrified when Tarzan and his ape friends first abduct her, but when she returns to her father's expedition she has second thoughts about leaving Tarzan.",1.032874,/b3gIKrH1VjwL7bFwqgbnXGLorCl.jpg,1932,0,100,Tarzan The Ape Man
752,15000000,Sara Sugarman,"[{u'id': 10402, u'name': u'Music'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}, {u'id': 10749, u'name': u'Romance'}]",11132,"['rock star', 'spotlight', 'high school', 'party', 'rival', 'woman director', 'boys']","When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.",0.721644,/sHyW56OE9Az3te9PJJI9hVDpKBq.jpg,2004,29331068,89,Confessions of a Teenage Drama Queen
753,0,John Eyres,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",29799,,"It has been 25 years since the ore spaceship Siberia was last heard from. Unfortunately, it is now on a collision course with the communications station Comstat 5 which is orbiting Mars. After one successful maneuver to avoid the Siberia, it rams Comstat 5 and the crew soon finds that the Siberia crew is dead and the reason that it has been missing for 25 years. But that reason is trying to destroy them all as it destroyed the Siberia crew.",0.000714,/c6Bx62x2jhNfsu1lcKMc5ysg48j.jpg,1995,0,99,Project Shadowchaser III
754,0,Magnus Martens,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",13630,,"Kåre is a youth coach with aspirations to become the greatest football player ever like his idol, Bryan Robson. However, his dreams are starting to take a toll on his relationship with his girlfriend, Anna.",0.000635,/vFKapTjeemln16qdP0AJp0yW43K.jpg,2003,0,85,United
755,0,Theodore Gershuny,"[{u'id': 18, u'name': u'Drama'}]",29850,"['suicide', 'sex', 'nudity', 'revenge', 'murder', 'independent film', 'lesbian']","A film producer murders his star actress during an erotic ""game"" and makes it look like suicide. The dead girl's lesbian lover discovers what happened, and plots her revenge.",0.101493,/9svXgG9LFnBHyF17TQlN3PfxkOP.jpg,1973,0,89,Sugar Cookies
756,0,Kurt Voelker,"[{u'id': 35, u'name': u'Comedy'}]",15023,['independent film'],"Park takes place all in one day in a public park in Los Angeles, as 11 disaffected Angelenos find both love and loss in unexpected ways",0.001359,/8bM1iWPfbc6nyQYsWMtnLZtPhFd.jpg,2006,0,86,Park
757,0,John Hamburg,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}]",16155,"['robbery', 'organized crime', 'gangster', 'safecracker', 'rosh hashanah']","Two untalented singers are mistaken for a pair of major league safe crackers in Providence, Rhode Island. The two are pressed into service by the local hoodlums and quickly find themselves in conflict with their professional colleagues. Romantic interest is added by the daughter of the underworld leader who won't date the men she knows are gangsters.",1.05841,/VqGFoorATbqU41Pmhz5VwCrXM4.jpg,1998,0,88,Safe Men
758,0,Gregg Champion,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}]",24731,"['retirement', 'cop']","Nearing retirement, Dabney Coleman finds that he has a disease that will kill him within days. He then finds that his life insurance only pays off if he is killed in the line of duty. In order to leave something to his wife and children, Coleman becomes supercop, ignoring danger and trying his best to get killed.",0.188477,/ctWJDbDxyqdSz7GWqtzlW9Kg9TS.jpg,1990,0,97,Short Time
760,0,Jack Arnold,"[{u'id': 35, u'name': u'Comedy'}]",12649,"['new york', 'satire']","The Duchy of Grand Fenwick decides that the only way to get out of their economic woes is to declare war on the United States, lose and accept foreign aid. They send an invasion force to New York (armed with longbows) which arrives during a nuclear drill that has cleared the streets.",0.320319,/z7uY0waL6asPVxq58hRi4xW7k2I.jpg,1959,0,83,The Mouse That Roared
761,0,Uli Edel,"[{u'id': 18, u'name': u'Drama'}, {u'id': 14, u'name': u'Fantasy'}]",15024,,"A unique re-working of the Arthurian epic, based on the novel by Marion Zimmer Bradley, The Mists of Avalon tells the familiar tale but with an important twist: The story is told through the eyes of the women who wielded power behind King Arthur's throne. Filmed on location in Prague, The Mists of Avalon follows the women of Avalon through the ultimate fulfillment of their destinies.",0.321006,/vNW02BeymbitE4E36lq021dWamN.jpg,2001,0,183,The Mists of Avalon
762,0,Yvan Attal,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",14653,,Is love compatible with coupledom? And what of freedom and fidelity? These are some of the questions facing two married men.,0.521031,/rkJ9eXf72yM0mjRGb1PFpAg9X6z.jpg,2004,0,100,Happily Ever After
763,0,Max Ophüls,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",27030,"['italian', 'countess', 'debt', 'earring', '19th century']","In France of the late 19th century, the wife of a wealthy general, the Countess Louise, sells the earrings her husband gave her on their wedding day to pay off debts; she claims to have lost them. Her husband quickly learns of the deceit, which is the beginning of many tragic misunderstandings, all involving the earrings, the general, the countess, &amp; her new lover, the Italian Baron Donati.",0.541725,/3wk6fAagGpUL55YKdwlXbo0zwz2.jpg,1953,0,105,The Earrings of Madame de...
764,0,Katja von Garnier,"[{u'id': 35, u'name': u'Comedy'}]",10422,"['new love', 'cartoon', 'crisis', 'best friend', 'existence', 'woman director']",No overview found.,0,/sBLxgfq3gyUJ4afyEUx6AnjgQSe.jpg,1993,0,55,Abgeschminkt!
766,0,Chu Mu,"[{u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}]",21537,"['japan', 'china', 'martial arts', 'world war ii', 'japanese occupation']",Historical movie set during the Japanese occupation of China during WWII. Jackie Chan is one of the good guys but has nothing much more than a supporting role.,0.014121,/m47OjYySOKQPkOsUarw4FAPfLQ4.jpg,1973,0,87,Fist of Anger
767,0,Tom Barman,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}]",17001,,"Antwerp, at the beginning of June. On a sunny Friday, eight people dream of having a different life. There's wind and music, police and paranoia, gossip and fighting. There's an old virus, an astrayed frisbee, a dead horse, and a mysterious person called Windman. In the evening there's a party …",0.002174,/A2ZLx2z2a3wPAm0EeySBPVDP9bS.jpg,2003,0,127,Any Way the Wind Blows
768,7000000,Doug McHenry,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",22067,"['family relationships', 'fear', 'relationship', 'gospel singer']",The story of a young man who must confront his own fears about love as well as his relationships with family and friends.,0.214448,/3dYMkjzABC2KRvyHvBjhEg4gaBj.jpg,1994,20851521,119,Jason's Lyric
769,0,David Pastor,"[{u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 27, u'name': u'Horror'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 53, u'name': u'Thriller'}]",25769,"['beach', 'desperation', 'infection', 'survival', 'biohazard', 'disease', 'trust', 'virus', 'pandemic']","Four friends fleeing a viral pandemic soon learn they are more dangerous than any virus.A deadly virus has spread across the globe. Contagion is everywhere, no one is safe and no one can be trusted. Four young attractive people race through the back roads of the American West to the pounding beat of a vacation soundtrack. Their aim is to retreat to secluded utopian beach in the Gulf of Mexico, where they could peacefully wait out the pandemic and survive the apocalyptic disease. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal the fate of each of them in an inexorable and horrifying voyage of hell through a western landscape populated by only the hideous dead or the twisted living.",0.949113,/hXEZ25jYUHZSNKaZk0dbQQQje7U.jpg,2009,5802422,84,Carriers
770,0,Ernesto Díaz Espinoza,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 10769, u'name': u'Foreign'}]",26481,['independent film'],"Street tough Zamir has been in love with Kim ever since he rescued her from rapists, but the only way that he can express his affection is to attack any man who shows interest in her. Kim tolerates Zamir's infatuation, but keeps him at arm's length. When Max Kalba arrives in town to take vengeance on Kim's father, Zamir attempts to rescue her once again.",0.032198,/fyzu8x7Ut9YYeTWfoBr27oRVrLl.jpg,2006,0,93,Kiltro
771,0,Juan Bosch,"[{u'id': 53, u'name': u'Thriller'}]",28812,['giallo'],A young woman's boyfriend disappears and she has to rent out a room in her flat to a creepy tenant. She then gets a call from her missing boyfriend luring her to an abandoned airport hanger where she is nearly shot. She returns to find the creepy tenant has apparently committed suicide. But then she finds out he was an impostor when the real tenant shows up. And what's up with her boyfriend? Is he alive or dead?,0.04995,/ajPXFu0aXfgcAXrHvI2fjJZbMXq.jpg,1974,0,90,The Killer Wore Gloves
773,0,Vincent Dietschy,"[{u'id': 10749, u'name': u'Romance'}, {u'id': 35, u'name': u'Comedy'}]",17323,['romance'],"30-something Alexandrine – known as Didine to her friends – is someone who can’t help acting on impulse. When she finds a teddy bear left behind whilst visiting her friend in hospital, she has to return it to its owner, an old woman who is dependent on the care provided by a charitable organisation. Before she knows it, Didine has made several new friends and discovered a new love in her life...",0.004507,/pmZUXsd0zFZmxY4BgQlZBRoE5GQ.jpg,2008,0,103,Didine
774,0,Harald Reinl,"[{u'id': 35, u'name': u'Comedy'}]",12234,"['shenanigan', 'inheritance', 'principal', 'school life', 'condition']",No overview found.,0.04708,/j9w2SZdXrVL9WU8YrCwoWInj5kF.jpg,1970,0,84,Wir hau'n die Pauker in die Pfanne
775,0,Paul Ziller,"[{u'id': 27, u'name': u'Horror'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 10770, u'name': u'TV Movie'}, {u'id': 53, u'name': u'Thriller'}]",21922,['sea'],"In the fishing village of Cedar Bay, terror lies within the water. And now it has surfaced in search of something more substantial to devour than marine life: human flesh. A captain and a sea biologist must wage a terrifying battle against the deadly creatures in order to save mankind from total extinction.",0.012269,/6PePvVRdjSmZVclQdXuhC0c8fQu.jpg,2008,0,87,Sea Beast
776,0,Steve Rash,"[{u'id': 35, u'name': u'Comedy'}]",19489,,"While they're on vacation in the Southwest, Rae finds out her man Michael spent their house money on a classic car, so she dumps him, hitching a ride to Vegas for a flight home. A kid promptly steals Michael's car, leaving him at the Zip &amp; Sip, a convenience store. Three bumbling robbers promptly stage a hold up. Two take off with the cash stranding the third, with a mysterious crate, just as the cops arrive. The robber takes the store hostage. As incompetent cops bring in a SWAT team and try a by-the-book rescue, Michael has to keep the robber calm, find out what's in the crate, aid the negotiations, and get back to Rae. The Stockholm Syndrome asserts its effect.",0.229244,/sCVpxfI9NnjJ5lqjxa1Ccg84xKp.jpg,1999,0,89,Held Up
777,0,H. Bruce Humberstone,"[{u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 80, u'name': u'Crime'}]",21600,"['classic noir', 'broadway']","A young promoter (Mature) is accused of the murder of Vicky Lynn (Landis), a young actress he ""discovered"" as a waitress while out with ex-actor Robin Ray and gossip columnist Larry Evans.",0.024591,/mYoQnZPmlusmzDFfxTxTyiiL1o9.jpg,1941,0,82,I Wake Up Screaming
778,0,Bruce McDonald,"[{u'id': 53, u'name': u'Thriller'}]",28311,"['nudity', 'chase', 'police', 'murder', 'theft', 'neo-noir']","After her Montreal apartment burns down and her possessions are reduced to ash, Claire Beaucage heads to her boyfriend's place in Toronto, only to find that he's missing. Then the police mistake her for Lily Warden, a sinister woman who killed a local gangster and happens to live in the same building as Claire's boyfriend. The police pursue a bewildered Claire while a gang of criminals chases after Lily.",0.081891,/we3FqtzBkadE19VOkHySvUTu0OU.jpg,2001,0,91,Picture Claire
779,0,Cecilia Miniucchi,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",18803,"['independent film', 'woman director']","The film revolves around Claire, a kind soul who resents having to enforce the law at all times, and Jay, an angry Traffic Officer who loves his job, being the perfect outlet for his anger and frustrations. Coming both from a place of despair and loneliness, Jay and Claire meet and engage in a tumultuous relationship which will eventually teach them that love can spread redemption.",0.046502,/uZTcCVW4NzdpdbmqIIgj0ee57Xz.jpg,2007,0,107,Expired
780,0,Pascal Pinon,"[{u'id': 16, u'name': u'Animation'}, {u'id': 12, u'name': u'Adventure'}]",11572,"['cloud', 'plants', 'mortal danger', 'dying world', 'high priest', 'mysterious force', 'cgi animation']","Compelled by a mysterious force, Kaena, a rebellious, high-spirited teenage girl will defy the High Priest and her people's ancestral beliefs to take the perilous journey through the Axis and discover what dark secrets lie beyond the clouds.",0.4747,/q1UatRshBG9HmeJ6hk8xaM1sM95.jpg,2003,8500,85,Kaena: The Prophecy
781,0,Craig R. Baxley,"[{u'id': 28, u'name': u'Action'}, {u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}]",21338,"['undercover', 'fbi', 'biker', 'cop', 'motorcycle gang']","Joe Huff (Brian Bosworth) is a tough, loner cop with a flair for infiltrating dangerous biker gangs. The FBI blackmail Joe into an undercover operation that entails infiltrating ""The Brotherhood"" - a powerful Mississippi biker gang linked in the murder of government officials as well as dealing drugs with the mafia.",0.227181,/eSQGHSvTOxRMs9bqvWwLuZjINw6.jpg,1991,0,92,Stone Cold
782,0,Hervé Hadmar,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}]",18922,"['turk', 'psychopathic killer']","A seductive femme fatale (Monica Bellucci) and two con men -- one cool as ice, and one who just likes to ""ice"" his victims -- enlist a mild-mannered, unsuspecting man in their mission to steal a rare and valuable fish. They plan to sell it back to its grieving owner at an enormous profit (talk about ""sleeping with the fishes!""). Tcheky Karyo, Michel Muller and Dominique Pinon co-star.",0.388224,/tInP72VRWM2vYU7w0NcXik4zJzr.jpg,1999,0,90,Like a Fish Out of Water
783,0,Donald Crombie,"[{u'id': 14, u'name': u'Fantasy'}]",16122,"['sydney', 'youth']","Abigail Kirk was an ordinary enough sixteen year old growing up in todays Sydney. An intriguing chain of events finds Abigail, through some eerie time shift, transported back one hundred years after watching some children playing a scary game called Beatie Bow.",2.00E-06,/p4PbR8GbjbzFV0UHl8aIMhfhK6r.jpg,1986,0,93,Playing Beatie Bow
784,0,Claude Autant-Lara,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}]",28190,,"A group of travelers, including a monk, stay in a lonely inn in the mountains. The host confesses the monk his habit of serving poisoned soup to the guests, to rob their possessions and to bury them in the backyard. The story unfolds as the monk tries to save the guest's lives without violating the holy secrecy of the confession.",0.236119,/qSNhGYJofqvOonKthYr8zX3GERf.jpg,1951,0,98,The Red Inn
