,budget,director,genres,id,keywords,overview,popularity,poster_path,releaseyear,revenue,runtime,title
446,0,Jon Cassar,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 80, u'name': u'Crime'}]",13989,,"Former federal agent Jack Bauer confronts African dictator Benjamin Juma, whose forces have been ordered to capture the children Bauer oversees for malicious military training.",0.618564,/vvNVGdJV75Xfmyx7CSVxEhZW9Xy.jpg,2008,0,102,24: Redemption
447,50000000,Roland Joffé,"[{u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}, {u'id': 10749, u'name': u'Romance'}]",10533,"['based on novel', 'burning of witches', 'puritan', 'period piece', 'pregnancy', 'extramarital affair']","Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",1.257027,/g46rChf49Qgq28RJ22iWwvsK7nO.jpg,1995,10382407,135,The Scarlet Letter
448,70000000,Shim Hyung-Rae,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 27, u'name': u'Horror'}, {u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 878, u'name': u'Science Fiction'}]",10253,"['giant snake', 'korea', 'building', 'dagger', 'south korea']","Based on the Korean legend, unknown creatures will return and devastate the planet. Reporter Ethan Kendrick is called in to investigate the matter...",1.211828,/lp6AwCvSOioaGnx0tJZfMgRYDp1.jpg,2007,53587404,90,Dragon Wars: D-War
449,0,Jason Murphy,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 27, u'name': u'Horror'}]",24948,"['piercing', 'zombie', 'eye ripped out', 'watching movie', 'killed']","A drug experiment gone wrong produces a league of blood-thirsty zombies. It is up to a small band of exotic dancers trapped in a gentleman's club to fight back. Together they must rely on their wits and skills to survive the night, and pray that they don't become victims of the flesh-eating zombies!",0.108863,/lwmYMzgHKbnOIzdo56o2oKUG6hj.jpg,2008,0,82,Zombies! Zombies! Zombies!
450,0,Michael Curtiz,"[{u'id': 28, u'name': u'Action'}, {u'id': 37, u'name': u'Western'}]",17836,"['prison', 'escape', 'stagecoach']","Union officer Kerry Bradford escapes from a Confederate prison and races to intercept $5 million in gold destined for Confederate coffers. A Confederate sympathizer and a Mexican bandit, each with their own stake in the loot, stand in his way.",0.286254,/wpyQi9LWHvxHnZj6sDZuppP015.jpg,1940,0,121,Virginia City
451,0,Marco Brambilla,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 10751, u'name': u'Family'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 878, u'name': u'Science Fiction'}]",12224,"['island', 'dinosaur']","Carl and David, two boys flying a small aircraft over the ocean with their father, crash land near an uncharted island. The boys swim safely to shore, but their father unfortunately drowns in the crash. On their own, the brothers explore the island and soon discover it is not only inhabited by people, but by dinosaurs as well! While the place seems easy enough to get used to, the boys must find a way of returning to their home.",0.571576,/ayDemVyX9pjElsbJu6kqoBEB5cZ.jpg,2002,0,250,Dinotopia
452,25000000,Mark Helfrich,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",10030,"['sex', 'aquarium', 'nudity', 'one-night stand', 'bride', 'man-woman relation', 'love', 'curse', 'wedding', 'dentist', 'based on short story', 'duringcreditsstinger']","Cursed since childhood, dentist Charlie Kagan cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.",1.394225,/kmVYfdfjL9RqzAJHJziX7boVZrL.jpg,2007,59192128,101,Good Luck Chuck
453,60000,Joe Dante,"[{u'id': 35, u'name': u'Comedy'}]",29856,['filmmaking'],"Joe Dante directs this story of the glamour, the glitter, the magical allure of Hollywood... and not a speck of it rubs off on Miracle Pictures, where ""If it's a good picture, it's a Miracle."" This is a hilarious tribute to the unsung heroes who grind out the B movies massacred by critics, but nursed fondly in the hearts of film fans everywhere.",0.056699,/qIISOHdSmZxilsYoDsIVlEvIOTF.jpg,1976,0,83,Hollywood Boulevard
454,40000000,Wes Anderson,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 16, u'name': u'Animation'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",10315,"['fox', 'tree', 'peasant', 'revenge', 'cider', 'tale', 'farm life']","The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",2.759606,/750pfEttsYAVmynRg2vmt1AXh4q.jpg,2009,46471023,87,Fantastic Mr. Fox
455,0,Ryan Combs,"[{u'id': 18, u'name': u'Drama'}, {u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}]",13202,"['prison', 'transporter', 'delinquent', 'sequel']","Now serving a life sentence for murder, James ""Animal"" Allen returns to fighting for cash in order to help his troubled son on the outside. However, with his newfound fame as a fighter, Animal uncovers a jailhouse conspiracy that threatens to cause racial tensions to explode.",0.207135,/pF0umzzcWhmZW9tbpw9HkClknOl.jpg,2007,0,93,Animal 2
456,0,Burt Kennedy,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}, {u'id': 878, u'name': u'Science Fiction'}]",11504,"['bounty hunter', 'midlife crisis', 'space marine', 'family', 'frozen alive']","Shep Ramsey is an interstellar hero, righting wrongs, etc. His ship is damaged after a fight with an interstellar nasty and he must hide out on Earth until it can recharge. He leaves his power suit at home, but still finds himself unable to allow wrongs to go unrighted and so mixes it up with bad drivers, offensive paperboys, muggers and the like.",0.319086,/N7muaFaxMcfaxd1aVd9c3xlg8O.jpg,1991,0,88,Suburban Commando
457,0,Damon Santostefano,"[{u'id': 35, u'name': u'Comedy'}]",12540,"['competition', 'cheerleader', 'adversary', 'sport', 'high school', 'cheerleading', 'cheering crowd']","When new students can't get onto their college cheerleading team, they form their own squad and prepare for a cheer off.",0.030643,/b6urssx3VQ66VHZbuQTdTRUkkw9.jpg,2004,0,90,Bring It On Again
458,0,Michel Boujenah,"[{u'id': 35, u'name': u'Comedy'}]",24278,,"Three childhood friends support each other through life's ups and downs in this comedy/drama. Each goes through a difficult time in their life, and is ""helped"" by the others - always well-intentioned, but not always with the intended results! Baptiste's (Kad Merad) wife leaves him and he becomes depressed then obsessive-compulsive. César (Pascal Elbé) has a secret affair with his boss's daughter - he's nervous about seeing her in case dad finds out, but if he stops seeing her she threatens to tell all anyway - either way his job is on the line. Claire (Mathilde Seigner), adopted as a baby, struggles to decide whether to try and find her birth-mother.The links between the three play a crucial part in each of their lives - a deep and supportive bond, but one which risks preventing them ever forming a relationship with someone else.",0.09424,/7uMOkwUPk25hKNPFlFu8gPr28mO.jpg,2007,0,0,3 amis
459,12000000,Franco Zeffirelli,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10752, u'name': u'War'}]",10368,"['italy', 'hotel', 'loss of mother', 'ambassador', 'world war ii', 'loss of parents', 'widow', 'benito mussolini', 'independent film']","Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.",0.563094,/zdjO9Ji3Yqn6ZDe7VwtdQ4F9G8f.jpg,1999,21001563,117,Tea with Mussolini
460,950000,Peter J. Eaton,"[{u'id': 53, u'name': u'Thriller'}]",24094,,A scientist is testing a demonic drug on people in his secret lab. A cop and a female reporter try to stop him.,0.019329,/kaRK47FtsuqipckECWlu479EGW8.jpg,2008,0,87,Necessary Evil
461,0,Peter Yates,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",12623,"['jurors', 'government', 'right and justice', 'lawyer', 'courtroom']","When a Supreme Court judge commits suicide and his secretary is found murdered, all fingers point to Carl Anderson (Liam Neeson), a homeless veteran who's deaf and mute. But when public defender Kathleen Riley (Cher) is assigned to his case, she begins to believe that Anderson may actually be innocent. Juror Eddie Sanger (Dennis Quaid), a Washington lobbyist, agrees, and together the pair begins their own investigation of events.",0.445218,/tI210KdrdWo7iNmKrW5MtaM7sko.jpg,1987,0,121,Suspect
462,0,Sam Wood,"[{u'id': 35, u'name': u'Comedy'}]",11939,"['veterinarian', 'musical', 'femme fatale', 'marx brothers']","Doctor Hugo Hackenbush, Tony, and Stuffy try and save Judy's farm by winning a big race with her horse. There are a few problems. Hackenbush runs a high priced clinic for the wealthy who don't know he has his degree in Veterinary Medicine.",0.434655,/qNtOKRDnGuKpgWmtlamdRa1D1Tg.jpg,1937,0,111,A Day at the Races
463,0,John Flynn,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",26762,"['revenge', 'suspense', 'mafia', 'ex-con']",A two-bit criminal takes on the Mafia to avenge his brother's death. Earl Macklin is a small time criminal who is released from prison after an unsuccessful bank robbery only to discover that a pair of gunmen killed his brother.,0.103976,/ip48isdU1Ffngo8IzmeU2REBo0p.jpg,1973,0,103,The Outfit
464,0,Sergio Martino,"[{u'id': 27, u'name': u'Horror'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",16825,"['male nudity', 'poison', 'corruption', 'sexual obsession', 'sex', 'adultery', 'hotel', 'killing', 'detective', 'hotel room', 'jealousy', 'secret', 'desperation', 'sun glasses', 'boat', 'mass murder', 'blindness and impaired vision', 'homicide', 'camera', 'blackmail', 'restaurant', 'island', 'television', 'menace', 'paranoia', 'nudity', 'mask', 'hat', 'trauma', 'wound', 'window', 'spanner', 'passion', 'suffering', 'seduction', 'door', 'suspicion', 'bedroom', 'bed', 'underwear', 'night', 'light', 'darkness', 'road', 'auto', 'airplane', 'support', 'rage and hate', 'revelation', 'sadism', 'eye', 'knife', 'attempt to escape', 'investigation', 'inspector', 'photography', 'friendship', 'telephone', 'police', 'insanity', 'alone', 'chair', 'stadt', 'fondling', 'bikini', 'blood splatter', 'dying man', 'perversion', 'murder', 'suspense', 'dress', 'rampage', 'stabbed to death', 'psychopathic killer', 'slaughter', 'serial killer', 'blood', 'cowardliness', 'police officer', 'killer', 'witness to murder', 'millionaire', 'denunciation']","The Case of the Scorpion's Tail begins with the mysterious death of a millionaire and spirals into the murder of his suddenly rich wife, which draws the attention of a dogged investigator, who follows a trail of blood to the bitter end.",0.052292,/tSf2dASiLwpG3TJD6zTxHwMYxcA.jpg,1971,0,90,The Case of the Scorpion's Tail
465,25000000,Toshiyuki Tsuru,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 16, u'name': u'Animation'}, {u'id': 28, u'name': u'Action'}]",18861,"['anime', 'naruto']","Naruto Uzumaki, Kakashi Hatake, Sakura Haruno, and Rock Lee are assigned to protect the prince of the Land of the Moon, Michiru, during his world trip; other escorts had been hired, but quit due to being treated poorly. The Land of the Moon is a very wealthy nation, so Michiru tends to buy whatever he wants, and has a very materialistic worldview. His Hikaru, also acts in much the same manner.",0.251559,/qrdsCubZAXFiPaQmxO250RdIvmj.jpg,2006,0,95,Naruto the Movie: Guardians of the Crescent Moon Kingdom
466,0,Nikolaj Arcel,"[{u'id': 53, u'name': u'Thriller'}]",15961,"['denmark', 'journalist', 'copenhagen', 'based on novel', 'politics', 'parliament', 'politician', 'conspiracy', 'political', 'death', 'local blockbuster', 'political thriller']","Starting a new job as a political journalist at a leading newspaper, Ulrik Torp witnesses a brutal struggle for power in the Midparty's ranks -- a struggle that coincides with the charismatic party leader's involvement in a near fatal car accident. A flurry of lies and media speculation surrounds the incident. Gradually, Ulrik unearths a ruthless conspiracy involving the incumbent prime minister.",0.064206,/4n2fKyuzxFRTKuHXPpx2GThN0SY.jpg,2004,0,107,King's Game
467,0,Stephen Herek,"[{u'id': 28, u'name': u'Action'}]",16931,['chance'],"When they're hired to recover the lost treasure of Columbus, married scuba divers Sebastian (Chris Carmack) and Dani (Laura Vandervoort) think they've hit the jackpot. But as they get closer to the fortune, the couple begins to suspect their employers have their own agenda. Hitting upon the real plan, the two come to the chilling realization that they may be expendable and that there's much more than riches at stake.",0.382794,/w4DHLiDVfkmaV9xvKzgbOhHPNKi.jpg,2009,0,92,Into the Blue 2: The Reef
468,0,Al Giddings,"[{u'id': 99, u'name': u'Documentary'}]",17701,"['imax', '3d']","Retrace the groundbreaking footsteps of Charles Darwin with a young scientist as she explores the biological diversity and unique geologic history of the Galapagos archipelago. Using the magic of IMAX® and IMAX® 3D technology, plunge 3,000 feet into underground lava tubes, soar over the peaks of 5,000 foot volcanoes and encounter an abundance of marine life.",0.068315,/uGi5DhBhApFOSFFiHpXiCjZ2keV.jpg,1999,16946586,40,IMAX: Galapagos 3D
469,0,Bill Cosby,"[{u'id': 35, u'name': u'Comedy'}]",20120,,"A 1983 stand-up comedy film featuring the comedy of Bill Cosby. Filmed before a live audience at the Hamilton Place Theatre, in Hamilton, Ontario. Cosby gives his comedic views on people who drink too much and take drugs, going to the dentist, marriage and parenthood.",0.030548,/qj3IhA3c2R1abKdrCMSRIN09Jai.jpg,1983,0,103,Bill Cosby: Himself
470,0,Harry Hurwitz,"[{u'id': 10749, u'name': u'Romance'}, {u'id': 35, u'name': u'Comedy'}]",29817,"['fairy tale', 'musical', 'sex comedy']","On his twenty-first birthday, the Prince goes on a quest that takes him across the land searching for the one woman that gets him sexually excited, Princess Sleeping Beauty.",0.102287,/5o4GzQg6JycUe9doxK79AnU5txl.jpg,1978,0,82,Fairy Tales
471,0,,"[{u'id': 99, u'name': u'Documentary'}]",23349,,Matt Hardy was born to wrestle from his earliest days In homemade rings he and his brother created through his unbelievable matches on WWE SmackDown. The road to the top wasn t always smooth. Including some behind-the-scenes battles with other superstars that spilled into the ring. This DVD tells Matt s complete story and collects some amazing matches.,0.002309,/lCdkKHVPBktt8AWdoalyyJR25YG.jpg,2008,0,360,WWE: Twist of Fate - The Matt and Jeff Hardy Story
472,0,Tom Poole,"[{u'id': 35, u'name': u'Comedy'}]",23671,"['stand-up comedy', 'stand-up comedian']","On the 6th February 1996 the lovable and breathtakingly brilliant physical comedian Lee Evans opened his Different Planet Tour at the Lyric Theatre in London's West End. The show sold out its entire 8 week run.  Following his West End run Lee took the show on a 114 date tour during which he played to over 200,000 people, covered 4,500 miles in 63 different towns, returning again to the West End for one more magical performance.",0.00057,/AlShyUQkcnRNqlF0pQxrG8XMFal.jpg,1996,0,77,Lee Evans Live: The Different Planet Tour
473,0,,"[{u'id': 99, u'name': u'Documentary'}]",22394,,"Follow a deep-sea expedition with world-renowned shark experts Michael Scholl &amp; Ramon Bonfil as they tag a 12-foot great white, named for Nicole Kidman, on an epic journey across an ocean that threatens her survival.",0.001002,/2tf4G6YMv8bQYtW3DDbm0HNcfHU.jpg,2008,0,46,Great White Odyssey
474,0,Shinichiro Watanabe,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 16, u'name': u'Animation'}]",24660,,"A private detective is hired to find the elusive computer hacker ""Trinity."" Part of the Animatrix collection of animated shorts in the Matrix universe.",0.133118,/gfp0I1mMFGpRqEr188FOXOxTWou.jpg,2003,0,10,A Detective Story
475,0,Roy Ward Baker,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 9648, u'name': u'Mystery'}]",25993,"['asylum', 'insane asylum', 'psychiatrist', 'anthology film', 'mental asylum']","A young psychiatrist applies for a job at a mental asylum, and must pass a test by interviewing four patients. He must figure out which of the patients, is in fact, the doctor that he would be replacing if hired.",0.067796,/8FXESe9NCN20ln2hW10M73CtCfH.jpg,1972,0,88,Asylum
476,0,Alan Mak,"[{u'id': 18, u'name': u'Drama'}, {u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 80, u'name': u'Crime'}]",11647,"['undercover', 'gangster boss', 'chinese mafia', 'police', 'triade', 'murder']","In this prequel to Mou gaan dou (2002), Chan Wing Yan has just become an undercover cop in the triads while Lau Kin Ming joins the police force. Both the triads and the police find an enemy in a rival crime boss.",1.579824,/zl73w8yHtx29TFvh3jAEqvRSzFq.jpg,2003,0,119,Infernal Affairs II
477,0,E J-yong,"[{u'id': 10749, u'name': u'Romance'}, {u'id': 35, u'name': u'Comedy'}]",25764,"['christianity', 'buddhism', 'gay', 'dancing', 'love at first sight', 'paparazzi', 'gangster boss', 'high school', 'sadomasochism', 'bullying', 'erection', 'based on comic book', 'spanking', 'kidnapping', 'poverty', 'transgender', 'masturbation', 'musical number', 'teen comedy', 'south korea', 'schoolgirl uniform', 'cyclops', 'cross dresser', 'cybersex', 'teenage prostitution', 'sexually transmitted disease', 'child given up for adoption', 'giant dragon', 'pyramid scheme', 'community outhouse', 'bucket of urine']","Based on the popular Internet novel, the film takes place in a school renowned for its sexual aberrations. The student body is comprised of sexually ambiguous teenagers, and the student president and vice-present flaunt their taste for S&amp;M. Independent study and supplementary classes are done on homosexuality and transgenderism. But amidst this environment, there are some that just can't adapt.",0.016671,/7xbxwhVxhJ06vgRg86FJlrjGRsA.jpg,2006,0,103,Dasepo Naughty Girls
478,12000000,Christopher Cain,"[{u'id': 12, u'name': u'Adventure'}]",11231,"['martial arts', 'becoming an adult', 'karate', 'revenge', 'classmate']","During a commemoration for Japanese soldiers fighting in the US Army during World War II, Mr. Miyagi meets the widow of his commanding officer. He gets to know her granddaughter Julie, an angry teenager who is still feeling the pain of losing both her parents in an accident and is having problems with her grandmother and her fellow pupils. Mr. Miyagi decides to teach her karate to get her through her pain and issues and back on the right path.",1.100108,/gu5SOBWsoxDy6mWKAkOt20zTXOb.jpg,1994,15826984,107,The Next Karate Kid
479,0,Erik Canuel,"[{u'id': 35, u'name': u'Comedy'}]",20286,"['based on novel', 'dark comedy', 'cadaver']","Raymond is a jealous, misanthropic, couch potato. Angèle is a sexy TV star, childish and disillusioned. One Halloween, their mother, Solange, suddenly dies. Raymond calls his sister for the first time in 10 years. She agrees to meet him and begins to investigate their mother's death, all in keeping with her TV role of police commissioner. But nothing is simple with the Marchildons. Between a dithering Raymond, the ghost of Solange who continues to haunt her children, and Angèle who's going crazy interviewing suspects, one more bizarre than the next, and the bodies that are filling up the basement, it's hard to keep their love straight. But then, love was always a little twisted in the Marchildon household.",0.112275,/1zuorViqZsIQ01L0B6dRmwwELsM.jpg,2009,0,117,Cadavres
480,0,Oliver Hodge,"[{u'id': 99, u'name': u'Documentary'}, {u'id': 10769, u'name': u'Foreign'}]",29110,,"Garbage Warrior is a feature-length documentary film telling the epic story of maverick US architect Michael Reynolds and his fight to introduce radically sustainable housing. An extraordinary tale of triumph over bureaucracy, Garbage Warrior is above all an intimate portrait of an extraordinary individual and his dream of changing the world.  Written by The Works International",0.000505,/3RMgOn5PmdjXmJy5FaipBqPnKWt.jpg,2007,0,86,Garbage Warrior
481,0,Norman Cohen,"[{u'id': 99, u'name': u'Documentary'}]",19054,"['london england', 'modern society']","Based on Geoffrey Fletcher’s book, this captivating documentary exposes the real London of the swinging sixties. Turning its back on familiar sights, the film explores the hidden details of a crumbling metropolis. With James Mason as our Guide, we are led on an tour of the weird and wonderful pockets of London from abandoned music-halls to egg breaking factories.",0.0005,/lSCMCXMx8oIviIAzkMkGhtefOxC.jpg,1967,0,53,The London Nobody Knows
482,0,Albert Herman,"[{u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",23394,"['photographer', 'inventor', 'killer']","Reporter Patsy Reynolds (Robin Raymond) and photographer Eddie Porter (Frank Jenks)are assigned to interview John Foster (Davison Clark), head of the Emmerson Foundadtion regarding a listening device the organization is working on. Foster evades them and they to the lab to see Professor Reynolds (H. B. Warner), the real inventor. Soon, they are involved in several shootings, blueprints that change hands several times, a corpse in their car that appears and disappears a few times, the loss of their jobs and several people who either think they are killers or candidates for being killed.",0.000768,/sg6q79jfgh7MD7VGPdd8sAzoHq.jpg,1944,0,60,Rogues' Gallery
483,0,John Gulager,"[{u'id': 27, u'name': u'Horror'}, {u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}]",15135,,"The survivors are saved by the mysterious prophet Shot Bus Gus, who seemingly has the ability to control the beasts. He leads them into the sewers as they travel to the big city. Along the way they get help from karate expert Jean-Claude Seagal and learn that the beasts originate from a place called The Hive. Armed with this knowledge, they decide to fight back and destroy the beasts.",0.054306,/18GWIrL5I7rGY4DsCRYYSaR036r.jpg,2009,0,79,Feast III: The Happy Finish
484,0,,[],17520,['sporting event'],"UFC 16: Battle in the Bayou was a mixed martial arts event held by the Ultimate Fighting Championship on March 13, 1998 in New Orleans, Louisiana. The event was seen live on pay per view in the United States, and later released on home video.",0.000525,/9LAPed2QnGAw9DHhYU508gbvXP7.jpg,1998,0,0,UFC 16: Battle In The Bayou
485,0,Shaad Ali,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 10769, u'name': u'Foreign'}]",14162,,No overview found.,0.000744,/pmtpfag7yOh2fEVDe6N0hTr4Kzk.jpg,2007,0,138,Jhoom Barabar Jhoom
486,0,James Mangold,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 878, u'name': u'Science Fiction'}]",11232,"['lover (female)', ""love of one's life"", 'time travel', 'kiss', 'past', 'secret love', 'fish out of water']","When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",0.983895,/cpydhxnOQra4knQpcvGugwCqgpI.jpg,2001,0,118,Kate & Leopold
487,0,Francis Glebas,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",13691,,"When the gang from the Hundred Acre Wood begin a honey harvest, young Piglet is excluded and told that he is too small to help. Feeling inferior, Piglet disappears and his pals Eeyore, Rabbit, Tigger, Roo and Winnie the Pooh must use Piglet's scrapbook as a map to find him. In the process they discover that this very small animal has been a big hero in a lot of ways.",1.04325,/gM4rWSXfPMeXorIKXNr5kuxLPkz.jpg,2003,0,75,Piglet's Big Movie
488,0,Joe D'Amato,"[{u'id': 18, u'name': u'Drama'}, {u'id': 27, u'name': u'Horror'}]",29955,"['female nudity', 'sex', 'snake', 'nightclub', 'lesbianism']",Follows the exploits of a beautiful woman who dances with snakes.,0.300717,/vX5ResfQfTpUpefCZnw2zPD1kvJ.jpg,1976,0,98,Black Cobra Woman
489,30000000,Kevin Smith,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}]",23742,"['new york', 'money laundering', 'daughter', 'police', 'undercover cop', 'locked in trunk of car', 'baseball card', 'wedding', 'police officer', 'duringcreditsstinger']","Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites – especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time, and without any backup – except for each other.",1.511743,/cSkPYnVsD7MRNXPhkhBv3Mcxx39.jpg,2010,55583804,107,Cop Out
490,0,Peter Hyams,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 10752, u'name': u'War'}]",26659,"['london england', 'world war ii', 'secret mission', 'bomber pilot']","Margaret is a nurse in England during WW2, and married to a secret agent. Things get complicated when she falls for David, an American pilot.",0.590792,/weYgh4BYe9toJYbU7yxAdss36fU.jpg,1979,3000000,109,Hanover Street
491,0,Fritz Lang,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",21594,"['title spoken by character', 'classic noir']","Anne Baxter stars as Norah Larkin, a single woman whose heart is broken after receiving a ""Dear John"" letter. After a night of drinking she passes out in the apartment of womaniser Harry Prebble (Raymond Burr), awaking to find herself accused of his murder.",0.173488,/mQC48ogma1Q3ySCw1mmSi7BC1p2.jpg,1953,0,88,The Blue Gardenia
492,0,Jason Hreno,"[{u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",18223,['highscool'],A mysterious death of a young college student occurs late one night at a prestigious New England college...,0.714058,/yK8bbW5vUP8wQRIEL7strmyJy99.jpg,2008,0,95,Poison Ivy: The Secret Society
493,0,Boaz Davidson,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",10580,"['israel', 'unwillingly pregnant']","Bentzi, Momo, and Yuda'leh are three teenage boys growing up in 1950's Israel, which is not much different from 1950's America if you believe what you see in the film. Of course they are obsessed with one thing - sex. Bentzi is interested in the beautiful Nili, but she prefers his friend Momo.",0.870582,/eJGHjCw1ktgH0eTrCb71c8qVs9Y.jpg,1978,0,95,Lemon Popsicle
494,0,Isabelle Mergault,"[{u'id': 35, u'name': u'Comedy'}]",13710,['woman director'],"Anne-Marie vient de perdre son mari dans un accident de voiture. Elle est enfin libre d'aimer celui qu'elle voit en cachette depuis deux ans. Mais elle n'a pas prévu que sa famille, pétrie de bons sentiments, a décidé de rester à ses côtés pour la soutenir dans son chagrin. Anne-Marie se retrouve alors encore plus prisonnière que lorsqu'elle était mariée ...",0.115379,/6EulJy49XifXp4xi94GAnZEFYUt.jpg,2007,0,94,The Merry Widow
495,689665,Preston Sturges,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",16305,"['homeless person', 'film director']","Sullivan is a successful, spoiled, and naive director of fluff films, with a heart-o-gold, who decides he wants to make a film about the troubles of the downtrodden poor. Much to the chagrin of his producers, he sets off in tramp's clothing with a single dime in his pocket to experience poverty first-hand, and gets a reality shock...",1.346839,/bZfw8EpYfbEG325mlzcE59fv20N.jpg,1941,0,90,Sullivan's Travels
496,0,Clint Eastwood,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",10354,"['journalist', 'death penalty', 'death row', 'doomed man', 'ambition', 'recovering alcoholic']","Clint Eastwood plays Steve Everett, a journalist recovering from alcoholism, given the task of covering the execution of murderer Frank Beechum (played by Isaiah Washington). Everett discovers that Beechum might be innocent, but has only a few hours to prove his theory and save Beechum's life.",1.774649,/xo48IGurAJOJfG29Vp32JglZGPk.jpg,1999,0,127,True Crime
497,0,Lucio Fulci,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 27, u'name': u'Horror'}]",28848,"['chain saw', 'kanibalismus', 'hit-and-run driving ', 'dismemberment of human beings', 'dark comedy', 'gore', 'serial killer']","Lester Parson is a lonely gigolo who dates and kills off middle-aged women in ultra-gory fashion just for the pleasure of watching them die, as well as to take their money and jewelery as well as cook and eat their remains for his dinner.",0.195556,/ndbYZ2sI80ofbpQUKlm7STanQua.jpg,1988,0,86,Touch of Death
498,0,Pier Paolo Pasolini,"[{u'id': 18, u'name': u'Drama'}]",12491,"['prostitute', 'rome', 'robbery', 'pimp', 'poverty', 'violence']",A pimp with no other means to provide for himself finds his life spiralling out of control when his prostitute is sent to prison.,0.188219,/8E9IM87GNvqKhXA9Ec3aFPrhY7B.jpg,1961,0,120,Accattone
